5.010000000000000000e+02,7.400000000000000000e+02
5.010000000000000000e+02,7.395000000000000000e+02
5.040000000000000000e+02,7.410000000000000000e+02
4.990000000000000000e+02,7.415000000000000000e+02
5.000000000000000000e+02,7.415000000000000000e+02
4.990000000000000000e+02,7.405000000000000000e+02
4.990000000000000000e+02,7.400000000000000000e+02
4.965000000000000000e+02,7.395000000000000000e+02
4.980000000000000000e+02,7.390000000000000000e+02
4.970000000000000000e+02,7.390000000000000000e+02
4.950000000000000000e+02,7.400000000000000000e+02
4.945000000000000000e+02,7.400000000000000000e+02
4.950000000000000000e+02,7.410000000000000000e+02
4.950000000000000000e+02,7.425000000000000000e+02
4.960000000000000000e+02,7.430000000000000000e+02
4.990000000000000000e+02,7.440000000000000000e+02
4.970000000000000000e+02,7.440000000000000000e+02
5.180000000000000000e+02,6.510000000000000000e+02
5.190000000000000000e+02,6.520000000000000000e+02
5.200000000000000000e+02,6.495000000000000000e+02
5.210000000000000000e+02,6.510000000000000000e+02
5.210000000000000000e+02,6.500000000000000000e+02
5.215000000000000000e+02,6.495000000000000000e+02
5.230000000000000000e+02,6.560000000000000000e+02
5.040000000000000000e+02,7.480000000000000000e+02
5.100000000000000000e+02,7.500000000000000000e+02
5.120000000000000000e+02,7.435000000000000000e+02
5.230000000000000000e+02,7.520000000000000000e+02
5.300000000000000000e+02,7.490000000000000000e+02
5.385000000000000000e+02,7.455000000000000000e+02
5.440000000000000000e+02,7.390000000000000000e+02
5.440000000000000000e+02,7.320000000000000000e+02
5.605000000000000000e+02,7.245000000000000000e+02
5.640000000000000000e+02,7.200000000000000000e+02
5.725000000000000000e+02,7.120000000000000000e+02
5.750000000000000000e+02,7.020000000000000000e+02
5.740000000000000000e+02,6.965000000000000000e+02
5.750000000000000000e+02,6.920000000000000000e+02
5.750000000000000000e+02,6.890000000000000000e+02
5.760000000000000000e+02,6.950000000000000000e+02
5.770000000000000000e+02,6.910000000000000000e+02
5.790000000000000000e+02,6.710000000000000000e+02
5.800000000000000000e+02,6.625000000000000000e+02
5.800000000000000000e+02,6.460000000000000000e+02
5.980000000000000000e+02,5.760000000000000000e+02
5.680000000000000000e+02,6.140000000000000000e+02
5.855000000000000000e+02,5.860000000000000000e+02
5.835000000000000000e+02,5.760000000000000000e+02
5.810000000000000000e+02,5.760000000000000000e+02
5.740000000000000000e+02,5.790000000000000000e+02
5.725000000000000000e+02,5.770000000000000000e+02
5.770000000000000000e+02,5.545000000000000000e+02
5.775000000000000000e+02,5.820000000000000000e+02
5.785000000000000000e+02,5.650000000000000000e+02
5.780000000000000000e+02,5.910000000000000000e+02
5.940000000000000000e+02,5.710000000000000000e+02
5.800000000000000000e+02,5.975000000000000000e+02
5.620000000000000000e+02,6.190000000000000000e+02
5.835000000000000000e+02,6.000000000000000000e+02
6.020000000000000000e+02,5.790000000000000000e+02
5.765000000000000000e+02,6.120000000000000000e+02
5.690000000000000000e+02,5.910000000000000000e+02
5.820000000000000000e+02,6.165000000000000000e+02
5.820000000000000000e+02,6.250000000000000000e+02
5.810000000000000000e+02,6.360000000000000000e+02
5.800000000000000000e+02,6.440000000000000000e+02
5.810000000000000000e+02,6.570000000000000000e+02
6.020000000000000000e+02,6.700000000000000000e+02
5.410000000000000000e+02,6.925000000000000000e+02
5.450000000000000000e+02,7.100000000000000000e+02
5.330000000000000000e+02,7.290000000000000000e+02
5.205000000000000000e+02,7.430000000000000000e+02
5.060000000000000000e+02,6.400000000000000000e+02
5.060000000000000000e+02,6.400000000000000000e+02
5.050000000000000000e+02,6.395000000000000000e+02
5.050000000000000000e+02,6.400000000000000000e+02
5.070000000000000000e+02,6.410000000000000000e+02
5.070000000000000000e+02,6.420000000000000000e+02
5.080000000000000000e+02,6.420000000000000000e+02
5.110000000000000000e+02,6.430000000000000000e+02
