6.320000000000000000e+02,7.625000000000000000e+02
6.300000000000000000e+02,7.650000000000000000e+02
6.280000000000000000e+02,7.680000000000000000e+02
6.280000000000000000e+02,7.730000000000000000e+02
6.290000000000000000e+02,7.765000000000000000e+02
6.320000000000000000e+02,7.735000000000000000e+02
6.390000000000000000e+02,7.725000000000000000e+02
6.480000000000000000e+02,7.735000000000000000e+02
6.500000000000000000e+02,7.760000000000000000e+02
6.575000000000000000e+02,7.710000000000000000e+02
6.650000000000000000e+02,7.615000000000000000e+02
6.655000000000000000e+02,7.615000000000000000e+02
6.920000000000000000e+02,7.090000000000000000e+02
6.925000000000000000e+02,7.095000000000000000e+02
6.780000000000000000e+02,6.680000000000000000e+02
6.690000000000000000e+02,6.550000000000000000e+02
6.700000000000000000e+02,6.570000000000000000e+02
6.705000000000000000e+02,6.575000000000000000e+02
6.535000000000000000e+02,6.450000000000000000e+02
6.535000000000000000e+02,6.425000000000000000e+02
6.490000000000000000e+02,6.090000000000000000e+02
6.495000000000000000e+02,6.095000000000000000e+02
6.605000000000000000e+02,5.770000000000000000e+02
6.605000000000000000e+02,5.775000000000000000e+02
7.050000000000000000e+02,5.570000000000000000e+02
7.055000000000000000e+02,5.575000000000000000e+02
6.880000000000000000e+02,5.460000000000000000e+02
6.885000000000000000e+02,5.465000000000000000e+02
8.645000000000000000e+02,3.395000000000000000e+02
8.975000000000000000e+02,3.095000000000000000e+02
9.310000000000000000e+02,2.810000000000000000e+02
9.315000000000000000e+02,2.815000000000000000e+02
1.000000000000000000e+03,2.180000000000000000e+02
1.000500000000000000e+03,2.185000000000000000e+02
1.064500000000000000e+03,1.840000000000000000e+02
1.064500000000000000e+03,1.845000000000000000e+02
1.137000000000000000e+03,1.495000000000000000e+02
1.137500000000000000e+03,1.495000000000000000e+02
1.209000000000000000e+03,1.300000000000000000e+02
1.209500000000000000e+03,1.305000000000000000e+02
1.276000000000000000e+03,1.170000000000000000e+02
1.276500000000000000e+03,1.175000000000000000e+02
1.350000000000000000e+03,1.125000000000000000e+02
1.350500000000000000e+03,1.125000000000000000e+02
1.417500000000000000e+03,1.200000000000000000e+02
1.417500000000000000e+03,1.205000000000000000e+02
1.488000000000000000e+03,1.365000000000000000e+02
1.488500000000000000e+03,1.365000000000000000e+02
1.556000000000000000e+03,1.635000000000000000e+02
1.556500000000000000e+03,1.635000000000000000e+02
1.628000000000000000e+03,1.960000000000000000e+02
