6.870000000000000000e+02,8.040000000000000000e+02
7.030000000000000000e+02,7.870000000000000000e+02
7.060000000000000000e+02,7.640000000000000000e+02
7.050000000000000000e+02,7.460000000000000000e+02
7.010000000000000000e+02,7.210000000000000000e+02
6.950000000000000000e+02,7.010000000000000000e+02
6.890000000000000000e+02,6.750000000000000000e+02
6.865000000000000000e+02,6.520000000000000000e+02
6.870000000000000000e+02,6.250000000000000000e+02
6.955000000000000000e+02,5.920000000000000000e+02
7.090000000000000000e+02,5.570000000000000000e+02
7.370000000000000000e+02,5.090000000000000000e+02
7.640000000000000000e+02,4.680000000000000000e+02
7.910000000000000000e+02,4.270000000000000000e+02
8.175000000000000000e+02,3.950000000000000000e+02
8.425000000000000000e+02,3.590000000000000000e+02
8.690000000000000000e+02,3.245000000000000000e+02
8.960000000000000000e+02,2.940000000000000000e+02
9.200000000000000000e+02,2.650000000000000000e+02
9.200000000000000000e+02,2.650000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
9.770000000000000000e+02,2.155000000000000000e+02
