5.430000000000000000e+02,8.440000000000000000e+02
5.480000000000000000e+02,8.270000000000000000e+02
5.505000000000000000e+02,8.305000000000000000e+02
5.500000000000000000e+02,8.290000000000000000e+02
5.530000000000000000e+02,8.275000000000000000e+02
5.550000000000000000e+02,8.255000000000000000e+02
5.570000000000000000e+02,8.235000000000000000e+02
5.375000000000000000e+02,8.220000000000000000e+02
5.205000000000000000e+02,8.250000000000000000e+02
5.300000000000000000e+02,8.260000000000000000e+02
5.565000000000000000e+02,8.235000000000000000e+02
5.540000000000000000e+02,8.260000000000000000e+02
5.540000000000000000e+02,8.290000000000000000e+02
5.560000000000000000e+02,8.310000000000000000e+02
5.560000000000000000e+02,8.280000000000000000e+02
5.505000000000000000e+02,8.330000000000000000e+02
5.545000000000000000e+02,8.325000000000000000e+02
5.465000000000000000e+02,8.280000000000000000e+02
5.370000000000000000e+02,8.300000000000000000e+02
5.430000000000000000e+02,8.230000000000000000e+02
5.650000000000000000e+02,7.995000000000000000e+02
5.665000000000000000e+02,7.865000000000000000e+02
5.655000000000000000e+02,7.770000000000000000e+02
5.590000000000000000e+02,7.690000000000000000e+02
5.590000000000000000e+02,7.550000000000000000e+02
5.530000000000000000e+02,7.420000000000000000e+02
5.480000000000000000e+02,7.305000000000000000e+02
5.440000000000000000e+02,7.170000000000000000e+02
5.445000000000000000e+02,7.135000000000000000e+02
5.405000000000000000e+02,7.185000000000000000e+02
5.425000000000000000e+02,6.710000000000000000e+02
5.550000000000000000e+02,6.295000000000000000e+02
5.750000000000000000e+02,5.820000000000000000e+02
5.960000000000000000e+02,5.380000000000000000e+02
6.180000000000000000e+02,4.965000000000000000e+02
6.390000000000000000e+02,4.585000000000000000e+02
6.575000000000000000e+02,4.240000000000000000e+02
6.800000000000000000e+02,3.905000000000000000e+02
6.980000000000000000e+02,3.610000000000000000e+02
7.180000000000000000e+02,3.305000000000000000e+02
7.325000000000000000e+02,3.055000000000000000e+02
7.510000000000000000e+02,2.950000000000000000e+02
7.650000000000000000e+02,2.610000000000000000e+02
7.860000000000000000e+02,2.400000000000000000e+02
8.070000000000000000e+02,2.220000000000000000e+02
8.280000000000000000e+02,2.060000000000000000e+02
8.490000000000000000e+02,1.960000000000000000e+02
8.675000000000000000e+02,1.790000000000000000e+02
8.760000000000000000e+02,1.890000000000000000e+02
9.030000000000000000e+02,1.670000000000000000e+02
9.240000000000000000e+02,1.650000000000000000e+02
9.400000000000000000e+02,1.625000000000000000e+02
9.580000000000000000e+02,1.625000000000000000e+02
9.790000000000000000e+02,1.660000000000000000e+02
9.920000000000000000e+02,1.700000000000000000e+02
1.014000000000000000e+03,1.760000000000000000e+02
1.031000000000000000e+03,1.810000000000000000e+02
1.048000000000000000e+03,1.960000000000000000e+02
1.069000000000000000e+03,2.090000000000000000e+02
1.084000000000000000e+03,2.215000000000000000e+02
1.102500000000000000e+03,2.415000000000000000e+02
1.121000000000000000e+03,2.575000000000000000e+02
1.139000000000000000e+03,2.815000000000000000e+02
1.157000000000000000e+03,3.045000000000000000e+02
1.173000000000000000e+03,3.295000000000000000e+02
1.193000000000000000e+03,3.580000000000000000e+02
1.210500000000000000e+03,3.880000000000000000e+02
1.229500000000000000e+03,4.205000000000000000e+02
1.248000000000000000e+03,4.555000000000000000e+02
1.267000000000000000e+03,4.925000000000000000e+02
1.286000000000000000e+03,5.310000000000000000e+02
1.305000000000000000e+03,5.720000000000000000e+02
1.325500000000000000e+03,6.160000000000000000e+02
1.344000000000000000e+03,6.635000000000000000e+02
